,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
RFPL,2016,2,CSKA Moscow,30,18,8,4,47,15,62,37.065576,-9.934424,34.048473,19.619784999999997,4.619784999999997,18.111234,15.937239000000003,9.250209196744313,17.613834690954118,288,98,54.3233,-7.676699999999997
RFPL,2016,3,Zenit St. Petersburg,30,18,7,5,50,19,61,45.11898600000001,-4.881013999999993,39.084784000000006,21.840285999999995,2.8402859999999954,21.086009999999998,17.998774000000004,8.52782211292162,14.528712972666455,269,131,57.727199999999996,-3.2728000000000037
RFPL,2016,4,FC Krasnodar,30,12,13,5,40,22,49,31.326172999999997,-8.673827000000003,27.449191,21.455822499999996,-0.5441775000000035,19.9472705,7.501920499999999,6.820412033891149,13.696511791863344,256,141,47.970600000000005,-1.0293999999999954
RFPL,2016,5,FC Rostov,30,13,9,8,36,18,48,25.206871999999997,-10.793128000000003,25.206871999999997,21.022239299999995,3.0222392999999954,19.513688299999995,5.693183699999999,10.276218891753354,10.443651034124404,162,141,42.95870000000001,-5.041299999999993
RFPL,2016,6,FK Akhmat,30,14,6,10,38,35,48,30.325030599999998,-7.674969400000002,27.308013599999995,24.0709611,-10.929038899999998,19.439716100000002,7.868297499999999,11.894218577982693,10.38024891378063,142,138,45.24790000000001,-2.7520999999999916
RFPL,2016,7,FC Ufa,30,12,7,11,22,25,43,22.849759499999998,0.8497594999999976,18.9491845,26.380037,1.3800370000000015,22.608675,-3.659490499999999,11.682072442200234,9.218136481630275,134,177,37.6608,-5.339199999999998
RFPL,2016,8,Lokomotiv Moscow,30,10,12,8,39,27,42,34.209398,-4.790602,26.666642000000007,20.3058278,-6.694172200000001,18.7972738,7.869368199999999,10.239566458971327,11.50050960937536,227,131,49.6995,7.6995000000000005
RFPL,2016,9,Rubin Kazan,30,10,8,12,30,34,38,31.600184999999996,1.6001849999999962,27.81666,32.359671,-1.6403290000000013,29.342640999999997,-1.525981000000001,9.704276772538877,8.855217704451535,126,191,39.49669999999999,1.49669999999999
RFPL,2016,10,Amkar,30,8,11,11,25,29,35,19.970619799999994,-5.029380200000006,16.935057800000003,22.95256,-6.047440000000002,20.68973,-3.7546722,11.67253830127195,10.3495586941805,132,170,36.783699999999996,1.783699999999996
RFPL,2016,11,Anzhi Makhachkala,30,7,9,14,24,38,30,24.364711000000003,0.36471100000000334,19.084784000000003,32.414381000000006,-5.585618999999994,28.612408999999996,-9.527624999999999,10.037636906282035,7.4594795579786215,142,161,33.180899999999994,3.180899999999994
RFPL,2016,12,Ural,30,8,6,16,24,44,30,19.2685798,-4.731420199999999,17.760034800000003,37.064935,-6.935065000000002,34.802111999999994,-17.042077200000005,15.349002547374191,10.613188502434776,135,208,26.795399999999997,-3.204600000000003
RFPL,2016,13,FC Orenburg,30,7,9,14,25,36,30,24.611546999999995,-0.3884530000000055,22.348722999999996,26.1823779,-9.817622100000001,21.5275379,0.8211851000000001,12.028511620176083,7.652783652847256,136,177,38.508100000000006,8.508100000000006
RFPL,2016,14,Krylya Sovetov Samara,30,6,10,14,31,39,28,34.038083,3.0380830000000003,31.020998,32.904435,-6.095565000000001,27.624519999999997,3.3964780000000006,12.03676060927275,11.729503403831577,161,219,40.27040000000001,12.27040000000001
RFPL,2016,15,Arsenal Tula,30,7,7,16,18,40,28,21.145387,3.1453869999999995,17.374023,35.448741,-4.551259000000002,30.168807999999995,-12.794785000000001,12.413004178135743,8.64793411103966,125,215,31.160799999999995,3.1607999999999947
RFPL,2016,16,Tom Tomsk,30,3,5,22,17,64,14,15.064491399999998,-1.9355086000000021,13.5559374,47.506144,-16.493856,41.47194399999999,-27.916006599999996,10.373192028459526,6.31312441510954,90,289,18.516200000000005,4.516200000000005
RFPL,2017,1,Lokomotiv Moscow,30,18,6,6,41,21,60,36.41685199999999,-4.583148000000008,32.645452,23.289256,2.2892560000000017,21.026427999999996,11.619024,9.19025056915973,11.44689278951308,265,174,50.7869,-9.213099999999997
RFPL,2017,2,CSKA Moscow,30,17,7,6,49,23,58,45.707394,-3.2926059999999993,40.427465,26.553496500000005,3.553496500000005,25.799216500000004,14.6282485,8.39239590426995,17.543143498963673,359,142,53.66370000000001,-4.336299999999987
RFPL,2017,3,Spartak Moscow,30,16,8,6,51,32,56,49.10771699999999,-1.8922830000000133,45.33633699999999,26.1633661,-5.836633899999999,23.9005391,21.4357979,8.894819980936415,11.95224771619719,263,151,57.222899999999996,1.2228999999999957
RFPL,2017,4,FC Krasnodar,30,16,6,8,46,30,54,38.793385,-7.206614999999999,35.022007,29.783917000000002,-0.21608299999999758,26.766817999999997,8.255189,8.481136927613589,15.52508798474201,281,174,47.0313,-6.968699999999998
RFPL,2017,5,Zenit St. Petersburg,30,14,11,5,46,21,53,45.941728,-0.05827200000000232,43.678900999999996,19.802434,-1.1975659999999984,19.048154,24.630747000000003,8.712746268518604,14.142873460016089,227,135,57.3658,4.3658
RFPL,2017,6,FC Ufa,30,11,10,9,34,30,43,28.237296999999998,-5.762703000000002,28.237296999999998,35.25943899999999,5.259438999999993,30.733782,-2.496485000000001,11.06745782702264,11.249783306147963,126,211,35.2667,-7.7333
RFPL,2017,7,Arsenal Tula,30,12,6,12,35,41,42,32.605242,-2.394758000000003,30.206836000000003,37.600148999999995,-3.3998510000000053,33.82877599999999,-3.6219400000000004,12.510346263625628,11.843870428688138,144,190,37.878699999999995,-4.121300000000005
RFPL,2017,8,Dinamo Moscow,30,10,10,10,29,30,40,31.301543300000006,2.301543300000006,26.775923300000002,30.308101999999998,0.3081019999999981,27.290996999999997,-0.5150737000000003,11.692101321450831,8.876289863623983,151,196,41.4074,1.4074000000000026
RFPL,2017,9,FK Akhmat,30,10,9,11,30,34,39,31.419149999999995,1.4191499999999948,28.402038999999995,30.280425,-3.719574999999999,29.526145,-1.1241060000000003,12.224197337143856,8.415477740870214,172,186,43.3123,4.3123000000000005
RFPL,2017,10,Rubin Kazan,30,9,11,10,32,25,38,28.246541,-3.7534589999999994,26.737993999999997,24.739504100000005,-0.2604958999999951,22.476674100000004,4.2613199,9.474451339451019,14.645609570233143,188,129,42.131299999999996,4.131299999999996
RFPL,2017,11,FC Rostov,30,9,10,11,27,28,37,27.197737,0.19773700000000005,21.159917,27.763105,-0.23689500000000052,25.500287999999998,-4.340370999999999,11.22038176282507,11.367620901977421,169,175,40.8673,3.8673
RFPL,2017,12,Ural,30,8,13,9,31,32,37,27.925562000000006,-3.0744379999999936,22.645634000000005,36.227627999999996,4.227627999999996,32.456247,-9.810613,10.98999599454271,8.548170160283822,123,219,34.3124,-2.6876000000000033
RFPL,2017,13,Amkar,30,9,8,13,20,30,35,24.361558000000002,4.361558000000002,20.590191000000004,32.432396,2.432395999999997,27.767551999999995,-7.177360999999999,15.913474383846143,9.699853004645304,153,198,33.5743,-1.425699999999999
RFPL,2017,14,Anzhi Makhachkala,30,6,6,18,31,55,24,26.507013800000003,-4.492986199999997,25.752739800000004,39.252174,-15.747826000000003,35.480809,-9.7280692,11.850027768192207,9.320363806549063,155,214,30.640100000000004,6.640100000000004
RFPL,2017,15,Tosno,30,6,6,18,23,54,24,22.1738805,-0.8261195000000008,20.6653315,38.772352000000005,-15.227647999999995,31.229603,-10.5642715,13.251391801046973,8.577500267585997,146,224,30.587700000000005,6.587700000000005
RFPL,2017,16,SKA-Khabarovsk,30,2,7,21,16,55,13,18.010372099999998,2.010372099999998,16.5018231,55.725229,0.7252289999999988,51.953858999999994,-35.4520359,18.514983581615414,9.225374531223704,114,318,17.907699999999995,4.907699999999995
RFPL,2018,1,Zenit St. Petersburg,30,20,4,6,57,29,64,49.4600608,-7.539939199999999,47.1972388,27.269833000000002,-1.730166999999998,25.007016,22.190222800000004,10.505680631839182,12.78217201907223,249,143,56.4712,-7.528799999999997
RFPL,2018,2,Lokomotiv Moscow,30,16,8,6,45,28,56,42.24814299999999,-2.751857000000008,36.968219999999995,30.119536999999998,2.1195369999999976,26.34816,10.62006,9.615045208883975,10.970671451200436,206,166,50.5806,-5.419400000000003
RFPL,2018,3,FC Krasnodar,30,16,8,6,55,23,56,51.335283000000004,-3.664716999999996,46.809623,29.1326028,6.132602800000001,27.624045800000005,19.185577199999997,7.143633548193165,17.711305343822605,320,176,54.8627,-1.1373000000000033
RFPL,2018,4,CSKA Moscow,30,14,9,7,46,23,51,44.575592,-1.4244079999999997,41.440223,25.91232,2.912320000000001,24.403775,17.036448,9.983867258435726,13.45985679638397,331,172,53.6229,2.6229000000000013
RFPL,2018,5,Spartak Moscow,30,14,7,9,36,31,49,38.898095000000005,2.898095000000005,33.618185000000004,34.1058277,3.105827699999999,30.1697287,3.4484562999999993,9.0266627861971,12.30337999671867,208,154,44.047999999999995,-4.952000000000005
RFPL,2018,6,Arsenal Tula,30,12,10,8,40,33,46,32.492493,-7.507506999999997,29.310677000000005,36.338112,3.3381120000000024,34.829562,-5.518884999999999,12.457612908357152,8.695551765810581,122,164,37.8151,-8.184899999999999
RFPL,2018,7,FC Orenburg,30,12,7,11,39,34,43,32.071894,-6.928106,29.054790000000004,34.9395626,0.9395626000000021,29.5276486,-0.4728585999999997,12.854609534123894,11.275935534783594,151,190,38.647099999999995,-4.352900000000005
RFPL,2018,8,FK Akhmat,30,11,9,10,28,30,42,25.916428399999997,-2.0835716000000026,24.4078804,28.472574000000005,-1.5274259999999948,24.701187000000004,-0.2933065999999997,15.425166495938303,9.496302323880306,130,175,37.932100000000005,-4.0678999999999945
RFPL,2018,9,FC Rostov,30,10,11,9,25,23,41,28.016305000000006,3.0163050000000062,24.999201000000003,24.675264200000004,1.6752642000000044,22.294172200000002,2.7050287999999987,12.085805829515952,12.628133817562496,149,153,43.712399999999995,2.7123999999999953
RFPL,2018,10,Ural,30,10,8,12,33,45,38,31.747859000000002,-1.2521409999999982,29.485032,44.672687499999995,-0.327312500000005,41.6555925,-12.1705605,11.671243738759888,10.892580152736494,109,202,32.011199999999995,-5.988800000000005
RFPL,2018,11,Rubin Kazan,30,7,15,8,24,30,36,27.517579,3.5175790000000013,25.254763,30.627439,0.627438999999999,26.856062999999995,-1.6013000000000006,11.682631374564085,12.743662324850723,171,163,38.9681,2.9680999999999997
RFPL,2018,12,Dinamo Moscow,30,6,15,9,28,28,33,34.34219,6.342190000000002,32.079364,25.745535,-2.2544649999999997,22.728440000000003,9.350924,10.107709175308917,10.472481096304323,215,146,46.724000000000004,13.724000000000004
RFPL,2018,13,Krylya Sovetov Samara,30,8,4,18,25,46,28,29.829576000000003,4.829576000000003,25.171958000000004,43.135405000000006,-2.8645949999999942,40.118327,-14.946369000000002,12.479588418655492,12.374155390487443,140,205,31.8242,3.824200000000001
RFPL,2018,14,FC Ufa,30,5,11,14,24,34,26,25.2981516,1.2981516000000006,22.905109600000003,30.9263396,-3.0736604000000014,28.6635176,-5.758408000000001,13.13499241919311,13.094531318610098,141,167,35.200100000000006,9.200100000000006
RFPL,2018,15,Anzhi Makhachkala,30,5,6,19,13,50,21,17.692527,4.692526999999998,13.166871999999996,49.482044,-0.5179559999999981,44.202119,-31.035246999999995,19.0441584899744,9.286311662089425,86,296,21.1804,0.18039999999999878
RFPL,2018,16,FC Yenisey Krasnoyarsk,30,4,8,18,24,55,20,29.615286599999997,5.6152865999999975,25.089634600000004,45.50238,-9.497619999999998,37.829417,-12.7397824,13.155675914088551,12.187052737715506,173,229,31.854800000000004,11.854800000000004
RFPL,2019,1,Zenit St. Petersburg,30,22,6,2,65,18,72,62.392129,-2.607871000000003,54.095088999999994,25.011284,7.011284,21.903593,32.191496,10.517095386427805,15.797736081174143,372,141,63.752199999999995,-8.247800000000005
RFPL,2019,2,Lokomotiv Moscow,30,16,9,5,41,29,57,47.752376000000005,6.752376000000005,39.455352000000005,30.901806,1.9018060000000006,26.376164000000003,13.079187999999997,9.038869184991325,11.585670839465532,211,163,52.0032,-4.9968
RFPL,2019,3,FC Krasnodar,30,14,10,6,49,30,52,45.627062,-3.3729379999999978,39.222976,33.582133000000006,3.582133000000006,29.05649,10.166485999999999,7.646296642826292,13.400905054344985,257,137,48.8261,-3.1739000000000033
RFPL,2019,4,CSKA Moscow,30,14,8,8,43,29,50,40.324664000000006,-2.6753359999999944,34.922776000000006,33.5888183,4.5888183,26.6716953,8.2510807,10.666949254071813,15.341572113473042,325,159,45.8074,-4.192599999999999
RFPL,2019,5,FC Rostov,30,12,9,9,45,50,45,41.296507,-3.7034930000000017,36.016591,45.478675,-4.521324999999997,36.305408,-0.2888170000000001,9.578326357106938,12.001391893840745,253,199,41.682100000000005,-3.3178999999999945
RFPL,2019,6,Dinamo Moscow,30,11,8,11,27,30,41,39.89644500000001,12.896445000000007,33.107972000000004,32.820803,2.820802999999998,28.295161999999998,4.81281,12.376427135026393,14.138555438888124,177,180,46.03240000000001,5.03240000000001
RFPL,2019,7,Spartak Moscow,30,11,6,13,35,33,39,42.532667999999994,7.532667999999994,38.76129,34.75016959999999,1.7501695999999924,30.1833216,8.577968400000001,10.03700795834156,12.383627970552997,238,137,46.306799999999996,7.3067999999999955
RFPL,2019,8,FC Ufa,30,8,14,8,22,24,38,26.0133027,4.0133027000000006,22.241923699999997,35.741799,11.741799,33.478979,-11.237055300000002,15.750463466509066,9.715628973579976,162,233,32.833600000000004,-5.166399999999996
RFPL,2019,9,Arsenal Tula,30,11,5,14,37,41,38,32.010323,-4.989677,28.197759000000005,40.466781,-0.5332190000000026,35.186845999999996,-6.9890870000000005,14.348853085657904,9.932679410321176,146,207,35.3299,-2.670099999999998
RFPL,2019,10,Rubin Kazan,30,8,11,11,18,28,35,30.082897999999997,12.082897999999997,28.574342999999995,43.4546317,15.4546317,39.68326269999999,-11.1089197,12.371166199723524,11.688700232753318,175,189,32.8157,-2.1843000000000004
RFPL,2019,11,Ural,30,9,8,13,36,53,35,31.610563999999997,-4.3894360000000034,28.593463999999997,49.420263000000006,-3.5797369999999944,45.648892000000004,-17.055428,11.2009415443804,10.923478455330583,107,271,31.777900000000006,-3.222099999999994
RFPL,2019,12,PFC Sochi,30,8,9,13,40,39,33,36.45622159999999,-3.543778400000008,32.6848496,38.850259,-0.1497409999999988,32.780898,-0.0960483999999997,12.838078503117707,10.562326696475976,175,206,38.658699999999996,5.658699999999996
RFPL,2019,13,FK Akhmat,30,7,10,13,27,46,31,33.90170199999999,6.901701999999993,27.867506,40.626196,-5.373804,38.36337,-10.495864000000001,11.19950204162628,10.806356627226679,124,206,36.5424,5.542400000000001
RFPL,2019,14,Krylya Sovetov Samara,30,8,7,15,33,40,31,33.579462,0.5794619999999995,29.772913,42.98069300000001,2.9806930000000094,37.55011400000001,-7.777201000000002,11.94990273504581,10.080857807856733,103,215,36.3363,5.336300000000001
RFPL,2019,15,FC Tambov,30,9,4,17,37,41,31,26.007424300000004,-10.992575699999996,22.236055299999997,39.747938,-1.2520620000000022,34.468002999999996,-12.2319477,14.666049160350907,9.192767622236527,150,270,29.2413,-1.758700000000001
RFPL,2019,16,FC Orenburg,30,7,6,17,28,52,27,35.108298,7.108297999999998,32.845469,37.169797,-14.830202999999997,32.644130000000004,0.20133899999999916,12.830907521744445,9.464580959427638,153,215,39.2364,12.236400000000003
RFPL,2020,1,Zenit St. Petersburg,30,19,8,3,76,26,65,65.077047,-10.922953000000007,56.608670999999994,22.6396862,-3.3603138,18.8683092,37.7403618,11.17420012028166,18.064435280311237,423,143,67.1751,2.1751000000000005
RFPL,2020,2,Spartak Moscow,30,17,6,7,56,37,57,51.143467,-4.856532999999999,43.600721,32.68240000000001,-4.317599999999992,29.432864000000002,14.167856999999998,7.471154974063221,12.160571257331409,265,163,54.47690000000001,-2.5230999999999923
RFPL,2020,3,Lokomotiv Moscow,30,17,5,8,45,35,56,40.74319500000001,-4.256804999999993,36.217558000000004,37.267705199999995,2.2677051999999946,32.617220200000006,3.6003378000000006,9.271998507657758,11.763474110888355,205,193,45.3634,-10.636600000000001
RFPL,2020,4,Rubin Kazan,30,16,5,9,42,33,53,42.05921899999999,0.059218999999991695,36.77927899999998,33.213814,0.21381399999999928,27.179629000000002,9.59965,11.674568687083433,9.916222710025712,175,201,45.899899999999995,-7.100100000000005
RFPL,2020,5,PFC Sochi,30,15,8,7,49,33,53,40.63121999999999,-8.368780000000008,35.351276999999996,29.364898999999998,-3.6351010000000024,27.102066,8.249211,13.568124595844814,12.863221897430977,175,202,48.5113,-4.4887000000000015
RFPL,2020,6,CSKA Moscow,30,15,5,10,51,33,50,48.162868,-2.837131999999997,42.048055999999995,30.356519000000006,-2.643480999999994,26.585140000000003,15.462916000000002,11.316243791409313,13.244724766861983,304,198,54.709,4.709000000000003
RFPL,2020,7,Dinamo Moscow,30,15,5,10,44,33,50,44.47785900000001,0.47785900000000936,37.689400000000006,31.684609000000002,-1.3153909999999982,25.650419000000003,12.038981,9.378856680886702,12.48508502261363,215,163,48.8361,-1.1638999999999982
RFPL,2020,8,Khimki,30,13,6,11,35,39,45,29.991886000000004,-5.0081139999999955,26.220513000000004,47.253616,8.253616000000001,41.821968999999996,-15.601456000000002,12.606281607733314,9.762320724926877,169,255,30.324800000000003,-14.675199999999997
RFPL,2020,9,FC Rostov,30,13,4,13,37,35,43,32.582473,-4.417527,28.811094,34.164875,-0.8351249999999979,28.713560000000005,0.09753399999999968,8.969288353257939,10.587445857500912,160,202,39.6208,-3.3791999999999973
RFPL,2020,10,FC Krasnodar,30,12,5,13,52,45,41,45.461763,-6.538237000000002,40.784408,37.904768,-7.095232000000003,34.133396,6.651012,8.605485647424269,13.573205245265497,323,164,46.31220000000001,5.312200000000011
RFPL,2020,11,FK Akhmat,30,11,7,12,36,38,40,40.148721,4.148721000000002,32.581451,32.049739,-5.950260999999998,27.524078000000003,5.057373,11.218450920931154,9.296918840516884,201,188,46.1175,6.1175
RFPL,2020,12,Ural,30,7,13,10,26,36,34,26.342029200000002,0.3420292000000025,21.8163772,42.465824999999995,6.465824999999995,34.898574,-13.082196799999998,11.36410062095399,11.994755349728107,142,211,32.844,-1.1559999999999988
RFPL,2020,13,FC Ufa,30,6,7,17,26,46,25,27.207632000000004,1.2076320000000038,24.038712000000004,42.232179,-3.767820999999998,36.181911,-12.143199,13.750214320362591,11.603666807103586,143,224,31.730999999999998,6.730999999999998
RFPL,2020,14,Arsenal Tula,30,6,5,19,28,51,23,26.948305,-1.0516949999999987,23.176936000000005,42.931525,-8.068475,36.897338999999995,-13.720403,10.810381411004192,9.307822566938086,151,164,29.8537,6.8537
RFPL,2020,15,FC Rotor Volgograd,30,5,7,18,15,52,22,18.6327592,3.632759199999999,15.4486492,47.586426,-4.413573999999997,40.043679000000004,-24.5950298,13.467339033070074,7.836180405893572,87,244,21.734600000000004,-0.2653999999999961
